# id	name	additionalname	description	popup	supercnt0	set_ids_cnt	set_ids_text	set_bonus_desc	supercnt1	set_extra_ids_cnt	set_extra_ids_text	set_extra_desc	UNK1_1	UNK1_2	UNK1_3	UNK1_4	UNK1_5	UNK1_6	UNK1_7	UNK1_8	UNK1_9	special_enchant_amount	special_enchant_desc	UNK2	
7767	Orange Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7768	Large Orange Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7769	Large Orange Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7770	Large Orange Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7771	Small Purple Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7772	Small Purple Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7773	Small Purple Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7774	Purple Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7775	Purple Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7776	Purple Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7777	Large Purple Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7778	Large Purple Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7779	Large Purple Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7780	Small Red Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7781	Small Red Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7782	Small Red Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7783	Red Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7784	Red Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7785	Red Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7786	Large Red Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7787	Large Red Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7788	Large Red Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7789	Small White Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7790	Small White Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7791	Small White Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7792	White Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7793	White Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7794	White Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7795	Large White Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7796	Large White Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7797	Large White Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7798	Small Black Nimble Fish: For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7799	Small Black Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7800	Small Black Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7801	Black Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7802	Black Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7803	Black Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7804	Large Black Nimble Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7805	Large Black Ugly Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7806	Large Black Fat Fish - For Beginners		Double-click to randomly change into another item. The changed item can be used as  a regular ingredient to make other items.	-1	0	0			0	0												0		1
7807	Green Colored Lure - For Beginners		A lure used by beginners. Since only the fish intended for beginners take the bait, a player can easily learn how to fish. This bait is preferred by fast fish.	-1	0	0			0	0												0		1
7808	Purple Colored Lure - For Beginners		A lure used by beginners. Since only the fish intended for beginners take the bait, a player can easily learn how to fish. This bait is preferred by fat fish.	-1	0	0			0	0												0		1
7809	Yellow Colored Lure - For Beginners		A lure used by beginners. Since only the fish intended for beginners take the bait, a player can easily learn how to fish. This bait is preferred by ugly fish.	-1	0	0			0	0												0		1
7832	Apprentice Adventurer's Weapon Exchange Coupon		An exchange coupon that is needed to borrow weapons for apprentice adventurers from the Adventurers' Guide.	-1	0	0			0	0												0		1
7833	Adventurer's Magic Accessory Exchange Coupon		Use this exchange coupon to borrow magic accessories from the Adventurers' Guild.	-1	0	0			0	0												0		1
7835	Amulet: Seal of Disease		Amulet required for the Seal of Disease spell. Used by Dominators.	-1	0	0			0	0												0		1
7838	Santa's Hat		A Santa Claus hat that was created to celebrate the holiday. This hat can be worn only during the end of year holiday season.	-1	0	0			0	0												0		1
7904	Boat Ticket: Rune to Gludin		Boat Ticket: Depart Rune - Arrive Gludin	-1	0	0			0	0												0		1
7905	Boat Ticket: Gludin to Rune		Boat Ticket: Depart Gludin - Arrive Rune	-1	0	0			0	0												0		1
7906	Blessing of Fire		Bestows fire attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7907	Blessing of Water		Bestows water attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7908	Blessing of Wind		Bestows wind attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7909	Blessing of Earth		Bestows earth attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7910	Blessing of Darkness		Bestows darkness attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7911	Blessing of Sanctity		Bestows sacred attack attribute while engaged in a physical attack.	-1	0	0			0	0												0		1
7912	Fire Crystal		Eliminates vulnerability to fire attacks.	-1	0	0			0	0												0		1
7913	Water Crystal		Eliminates vulnerability to water attacks.	-1	0	0			0	0												0		1
7914	Wind Crystal		Eliminates vulnerability to wind attacks.	-1	0	0			0	0												0		1
7915	Earth Crystal		Eliminates vulnerability to earth attacks.	-1	0	0			0	0												0		1
7916	Dark Shard		Eliminates vulnerability to darkness attacks.	-1	0	0			0	0												0		1
7917	Sanctity Crystal		Eliminates vulnerability to sacred attacks.	-1	0	0			0	0												0		1
7918	Mercenary Posting Ticket (Sword/Stationary)		Schuttgart/Sword/Stationary	-1	0	0			0	0												0		1
7919	Mercenary Posting Ticket (Spear/Stationary)		Schuttgart/Spear/Stationary	-1	0	0			0	0												0		1
7920	Mercenary Posting Ticket (Bow/Stationary)		Schuttgart/Bow/Stationary	-1	0	0			0	0												0		1
7921	Mercenary Posting Ticket (Cleric/Stationary)		Schuttgart/Cleric/Stationary	-1	0	0			0	0												0		1
7922	Mercenary Posting Ticket (Wizard/Stationary)		Schuttgart/Wizard/Stationary	-1	0	0			0	0												0		1
7923	Mercenary Posting Ticket (Sword/Mobile)		Schuttgart/Sword/Mobile	-1	0	0			0	0												0		1
7924	Mercenary Posting Ticket (Spear/Mobile)		Schuttgart/Spear/Mobile	-1	0	0			0	0												0		1
7925	Mercenary Posting Ticket (Bow/Mobile)		Schuttgart/Bow/Mobile	-1	0	0			0	0												0		1
7926	Mercenary Posting Ticket (Cleric/Mobile)		Schuttgart/Cleric/Mobile	-1	0	0			0	0												0		1
7927	Mercenary Posting Ticket (Wizard/Mobile)		Schuttgart/Wizard/Mobile	-1	0	0			0	0												0		1
